nwlrbbmqb the information published in this undergraduate calendar outlines the 
srrswixvl arrangements with studentfinancial services before the upcoming semester the 
wzjprwges form will reflect the courseselection data also your accommodation 
ccwmwyjsu and meal status if available and is to bereturned 
mbsftlyoh with suitable arrangement to student services the deadline for 
glerhecyx paymentis indicated in section iii schedule of of this 
ygeqjgpvf calendar failure to meet thedeadlines will result in an 
nhzjtceav additional adjustment mailings by the university will bemade to 
pzjzhwdbg the university email the on campus p o box 
jdehelnuw and or the mailing homeaddress per the university s 
vlrababkw address policy registration is conditional on being eligible to 
dowbexmff continue in program of study studentswho are required to 
jigrsjvbp withdraw will not be allowed to classes as their 
iqmglxaoy registrationwill be cancelled immediately and a full refund fees 
aplwtzvwf will be made as soon as possible students required 
uimzrvhkp to withdraw who are re admitted or who transferto 
tgsiqiuxt another program or who become eligible to through appeal 
szhszzdyu must reportto enrolment services office of registrarial to have 
fvqmpyzps their registration statusconfirmed and add their courses registration be 
wyclrkfad completed by one of the following methods on receipt 
nwciqbqjc of payment do not cash in the mail an 
roaltvbgl approved staff registration and tuition waiver request for qualifiedfull 
bfcvbcaou time university employees only payments received through mail must 
mtwpisrqj be post markedon the deadline date or earlier to 
uiuxzizkc avoid the ofa late registration fee parking payments students 
vnkirrmmu wishing to pay for a permit are asked to 
ooikbdgql include the appropriate paymentin accordance with the in section 
bkbmgmgdl vi schedule of fees with their total paymentsubmission students 
odysancke comply with this procedure will receive their parking decalsin 
tytnmhxzi the mail prior the commencement of classes changes to 
ahbninrwt preprinted calculations students who changed their mind concerning the 
dczqtcole number of credits they wish to takeare to write 
cqoilmbba the correct amount on the billing form please refer 
lyzvbhwqr to the fee with your billing form changes to 
lhofmsedl residences calculation including meal must be cleared through thestudent 
itzmvrcge housing services or hospitality services procedure if a student 
ohfqsgqqh has made payment arrangements and wishes to cancel semester 
zmzqajghv registrationbefore the first day of classes they must drop 
bnaovupjr all their via webadvisor if thestudent is unable to 
glxlbhsrb access webadvisor they must send an which includes theirstudent 
yjrhighbg id number from their mail uoguelph ca account to 
qhnnkaozx of registrarial services enrolment services at ups uoguelph ca 
kogbvtbiu asking to have semester registrationcancelled the cancelling of the 
ianjbxbif courses prior to the day of the classes will 
hpgnhqcva generatethe appropriate refund students are advised there is a 
clbzvqhyn withdrawal procedure in effect as of the first day 
azxwhxjty ofclasses see students will be liable for fees payable 
gujodausi in accordance with therefund schedule section vi schedule of 
mufpysqzn fees regarding refunds once the payment has been please 
iinvinsgw do not put a stop payment on your cheque 
sppsylbmq this does not constitute and will only result in 
ciimvetme a cheque refusal fine beingcharged hospitality osap parking each 
ledannniv of these departments have information which will be to 
adbxvtonr students for thesemester in question under separate cover e 
ardstlbhi g location picking up meal cards locationto pick up 
hawmnbrno osap grant loan cheques procedure use for payment of 
faycddecy parking decals return mail box locations internal mail all 
zsoquhvna mail is picked up daily and is post marked 
iojrvlnjy by mail services late students who do not register 
qblginhks by the time designated as the registration for thesemester 
kqwlppbhj in question are subject to additional fee adjustments will 
icwklmtek only bemade for acceptable reasons with documented evidence the 
ettekwpse fee for lateregistration is published in section vi schedule 
ezrzkhvvz of fees a student not normallybe allowed to register 
kyguglsqw after the end of the add period appeals the 
flarpvkvf additional feeadjustments must be made in writing to the 
jkypqxgpj secretary of the committee bycontacting the enrolment services office 
qlgpxexrm of registrarial within class daysof the commencement of classes 
imcerngie appeal forms are available enrolment services department chair s 
cuzjfljve and dean s responsibilities new only in the event 
jdtsvgbme that new students will be delayed for registration because 
hkxuujwbc universitysponsored trips or courses the department chair concerned should 
mhmsljuxq a list ofparticipating students to the dean director of 
hgnlprhko the college school for the approvallist should then be 
plbvuntoh forwarded to the associate registrar services and specificprocedures for 
elijzsxtd late registration will be arranged projects the university of 
inazvjmia guelph is committed to providing undergraduate diplomastudents with opportunities 
fpkufxxas to engage in original research projects the opportunityto engage 
kvgrctcnu in independent study options conducted under the of a 
ukozvbcuy facultymember and involving the student pursuing original research these 
